ensembl_gene_id	hgnc_symbol	logFC_BC	PValue_BC	entrezgene
ENSG00000128708	HAT1	0.349973619483199	1.13842774999101e-07	8520
ENSG00000128709	HOXD9	-0.7369924012143	2.21688886148981e-05	3235
ENSG00000128710	HOXD10	-0.824463041944226	1.58303274564574e-05	3236
ENSG00000128713	HOXD11	0.698966313401542	0.0305677191010262	3237
ENSG00000128714	HOXD13	0.448653974043144	0.198048017597733	3239
ENSG00000128731	HERC2	-0.359966778689119	2.6086301116668e-06	8924
ENSG00000128739	SNRPN	-0.068396164783025	0.60009225526367	6638
ENSG00000128789	PSMG2	0.18793328763595	0.0237888435321252	56984
ENSG00000128791	TWSG1	0.414140609404502	1.6180944780461e-05	57045
ENSG00000128805	ARHGAP22	0.678284134423279	6.42545461327813e-06	58504
ENSG00000128815	WDFY4	0.624748327494986	0.000281808965512176	57705
ENSG00000128829	EIF2AK4	-0.0929526326010983	0.14638147152539	440275
ENSG00000128833	MYO5C	0.160534003522552	0.129423385691288	55930
ENSG00000128849	CGNL1	-0.496782319667432	0.00843454956528748	84952
ENSG00000128872	TMOD2	-0.889019503464627	2.55359591324508e-11	29767
ENSG00000128881	TTBK2	-0.823390162248842	3.19513754336435e-25	146057
ENSG00000128886	ELL3	0.884218051221442	2.97557269253482e-09	80237
ENSG00000128891	CCDC32	-0.10669816297083	0.117762534137985	90416
ENSG00000128908	INO80	-0.1922315016264	0.000134801775577559	54617
ENSG00000128915	ICE2	-0.209161313390665	0.00443582433575286	79664
ENSG00000128917	DLL4	-0.930908527041996	9.17421456156118e-10	54567
ENSG00000128918	ALDH1A2	-2.50292772164752	1.03737172466463e-28	8854
ENSG00000128923	MINDY2	-0.394900201116811	6.14924116511754e-05	54629
ENSG00000128928	IVD	0.0157157591370804	0.89208844133164	3712
ENSG00000128944	KNSTRN	0.990155795472549	1.05235439084141e-17	90417
ENSG00000128951	DUT	0.205787193453482	0.00149627488340736	1854
ENSG00000128965	CHAC1	1.0938161365043	9.19397280072242e-08	79094
ENSG00000128973	CLN6	0.697266855357547	1.37959935137029e-16	54982
ENSG00000128989	ARPP19	-0.201118448835265	0.0153777575786333	10776
ENSG00000129003	VPS13C	-0.511878781559033	6.4802676877636e-06	54832
ENSG00000129007	CALML4	-0.0484176827525051	0.684417167520128	91860
ENSG00000129009	ISLR	0.0249748635948537	0.863535947379773	3671
ENSG00000129028	THAP10	0.318031260271609	0.0002493801075671	56906
ENSG00000129038	LOXL1	1.53351703261264	3.44269625633482e-21	4016
ENSG00000129048	ACKR4	-1.64628888526579	4.49870263764095e-14	51554
ENSG00000129055	ANAPC13	0.191366743725884	0.0146663776546223	25847
ENSG00000129071	MBD4	0.386499750962873	9.78022398762274e-11	8930
ENSG00000129083	COPB1	0.492345592447006	2.54702509109786e-14	1315
ENSG00000129084	PSMA1	0.277108711962605	3.95576584586158e-05	5682
ENSG00000129103	SUMF2	0.344433240631686	2.20745411186031e-08	25870
ENSG00000129116	PALLD	-0.0559204532510041	0.610450529519107	23022
ENSG00000129128	SPCS3	0.260675304220381	5.28673057629265e-05	60559
ENSG00000129151	BBOX1	-2.4988017219522	7.15992976983233e-17	8424
ENSG00000129152	MYOD1	1.68127948464706	0.0396102548248001	4654
ENSG00000129158	SERGEF	-0.0239902042717116	0.774625526621316	26297
ENSG00000129159	KCNC1	0.110771996221111	0.710613900522312	3746
ENSG00000129167	TPH1	0.698162475052585	0.0210850922729283	7166
ENSG00000129170	CSRP3	0.1178466070958	0.879314276282285	8048
ENSG00000129173	E2F8	3.5084520122385	5.53266359616885e-54	79733
ENSG00000129187	DCTD	0.107358631220964	0.0480255576788303	1635
ENSG00000129194	SOX15	-0.410120743578557	0.0395208252775091	6665
ENSG00000129195	PIMREG	3.21256431758227	2.61386315533538e-52	54478
ENSG00000129197	RPAIN	0.0245972133859928	0.810602920466809	84268
ENSG00000129204	USP6	-1.77628539814522	1.66174353812078e-16	9098
ENSG00000129214	SHBG	-0.689150009396012	4.33317554008902e-06	6462
ENSG00000129219	PLD2	-0.266257584181446	0.00393075424637167	5338
ENSG00000129221	AIPL1	0.104679596296638	0.825188856745184	23746
ENSG00000129226	CD68	-0.167517294468788	0.464740680535879	968
ENSG00000129235	TXNDC17	0.978478127421163	8.71081280257297e-30	84817
ENSG00000129244	ATP1B2	-1.38022198088303	9.51511966209559e-16	482
ENSG00000129245	FXR2	-0.0110579030541232	0.896928124862224	9513
ENSG00000129250	KIF1C	-0.713166119933437	4.66983534697275e-06	10749
ENSG00000129255	MPDU1	0.48466359260325	1.43890821445037e-09	9526
ENSG00000129292	PHF20L1	0.469262730514829	3.96610146012577e-07	51105
ENSG00000129295	LRRC6	1.12683045807027	5.12759242775279e-14	23639
ENSG00000129315	CCNT1	-0.102433334664143	0.14845710078821	904
ENSG00000129317	PUS7L	0.285289111966665	0.0010730521977887	83448
ENSG00000129347	KRI1	0.501788600038528	6.585311468457e-08	65095
ENSG00000129351	ILF3	0.458084238529638	1.04618791128109e-13	3609
ENSG00000129353	SLC44A2	0.339402582118561	4.74325388879088e-05	57153
ENSG00000129354	AP1M2	1.75545741971175	3.3711465790119e-16	10053
ENSG00000129355	CDKN2D	0.984567546197212	8.57306072452388e-14	1032
ENSG00000129422	MTUS1	-0.721615043045835	4.23629976014488e-09	57509
ENSG00000129437	KLK14	-1.00428139747881	0.00371945821867379	43847
ENSG00000129450	SIGLEC9	0.561700135237975	0.00285093643675879	27180
ENSG00000129451	KLK10	-0.181790688122676	0.629074384428873	5655
ENSG00000129455	KLK8	-1.31847597111117	0.000985288814911312	11202
ENSG00000129460	NGDN	0.0861511243499107	0.155329160234882	25983
ENSG00000129465	RIPK3	0.317374575569632	0.0336664675046541	11035
ENSG00000129467	ADCY4	-1.54510207044061	3.64242256326047e-17	196883
ENSG00000129472	RAB2B	-0.22121072325301	0.000171491859100187	84932
ENSG00000129473	BCL2L2	-0.812710207560354	2.99499330137195e-16	599
ENSG00000129474	AJUBA	-0.0940035178036585	0.557570919330691	84962
ENSG00000129480	DTD2	-0.178920206133709	0.0760827836289369	112487
ENSG00000129484	PARP2	0.0594710589703466	0.365301806239788	10038
ENSG00000129493	HEATR5A	-0.0922261069655791	0.324596189206942	25938
ENSG00000129514	FOXA1	1.90826952150656	3.14863939490586e-12	3169
ENSG00000129515	SNX6	-0.017589819456965	0.835828606173461	58533
ENSG00000129518	EAPP	0.056869261794136	0.467204349307027	55837
ENSG00000129521	EGLN3	1.3289418090173	8.15068737985811e-13	112399
ENSG00000129534	MIS18BP1	-0.0709156779185271	0.446005500174255	55320
ENSG00000129535	NRL	0.172383267297471	0.0887555064716027	4901
ENSG00000129538	RNASE1	-1.60826844930253	8.13593850556344e-14	6035
ENSG00000129559	NEDD8	0.354915780820413	1.35188494452758e-05	4738
ENSG00000129562	DAD1	0.430367961907899	1.41514792960949e-07	1603
ENSG00000129566	TEP1	-0.0713668841890168	0.343987860360311	7011
ENSG00000129595	EPB41L4A	-0.257405334085188	0.082406361190412	64097
ENSG00000129596	CDO1	-3.43731712664335	7.63923006998183e-44	1036
ENSG00000129625	REEP5	0.061886330947595	0.50576519421497	7905
ENSG00000129636	ITFG1	-0.0132453199394236	0.862517347367831	81533
ENSG00000129646	QRICH2	0.219205029883656	0.192335817592307	84074
ENSG00000129654	FOXJ1	3.23607548743667	1.60344254328093e-19	2302
ENSG00000129657	SEC14L1	-0.754596196556197	2.02965350080534e-16	6397
ENSG00000129667	RHBDF2	0.915034051913832	1.28012367094353e-13	79651
ENSG00000129673	AANAT	0.79954030394232	0.00567777986546416	15
ENSG00000129675	ARHGEF6	-1.22537283580662	3.70628636887609e-13	9459
ENSG00000129680	MAP7D3	-2.04334170372276	9.09810831925571e-36	79649
ENSG00000129682	FGF13	-0.470831079666522	0.00411664108462622	2258
ENSG00000129691	ASH2L	0.734132908340455	3.45040468730291e-06	9070
ENSG00000129696	TTI2	0.235068414847813	0.00505485032849915	80185
ENSG00000129744	ART1	1.97690706446757	2.41883596730978e-06	417
ENSG00000129749	CHRNA10	0.328319587443779	0.0103125589409341	57053
ENSG00000129757	CDKN1C	-1.96067310766393	1.80613266409177e-35	1028
ENSG00000129810	SGO1	3.19979172664131	3.52169055446674e-58	151648
ENSG00000129824	RPS4Y1	-0.469345722553529	0.608480227934342	6192
ENSG00000129910	CDH15	1.39277926936576	1.75082861079928e-08	1013
ENSG00000129911	KLF16	0.814162261652854	2.63333291971153e-09	83855
ENSG00000129925	TMEM8A	1.1577175147744	2.04904785159922e-40	58986
ENSG00000129932	DOHH	0.615223095633015	1.48321574016088e-05	83475
ENSG00000129933	MAU2	0.0433409850738779	0.41919522174056	23383
ENSG00000129946	SHC2	0.295914487438925	0.0729244944014227	25759
ENSG00000129951	PLPPR3	2.42327098872748	8.09896047388716e-14	79948
ENSG00000129968	ABHD17A	0.125784231558573	0.209269621840352	81926
ENSG00000129988	LBP	-1.4865511748109	5.55959360667048e-06	3929
ENSG00000129990	SYT5	3.82728360572211	1.21671306929291e-24	6861
ENSG00000129991		2.51211479563713	2.01607522269168e-07	7137
ENSG00000129993	CBFA2T3	0.321299551690729	0.0840361250122309	863
ENSG00000130005	GAMT	0.801420716906924	5.27280030017072e-07	2593
ENSG00000130021	PUDP	0.0484673549095203	0.602276963910144	8226
ENSG00000130023	ERMARD	0.0572479637820203	0.440314441701574	55780
ENSG00000130024	PHF10	-0.642993872002428	2.99959412327963e-16	55274
ENSG00000130032	PRRG3	-2.74486094136828	1.4891164531519e-30	79057
ENSG00000130035	GALNT8	-1.0751655354019	1.32073301270199e-05	3742
ENSG00000130035	GALNT8	-1.0751655354019	1.32073301270199e-05	26290
ENSG00000130037	KCNA5	-1.43013844937276	1.07911014715313e-08	3741
ENSG00000130038	CRACR2A	-0.19310952961421	0.287607981165177	84766
ENSG00000130045	NXNL2	1.50635942279001	3.63640283171515e-07	158046
ENSG00000130052	STARD8	-1.08598667993729	1.39620227685758e-17	9754
ENSG00000130054	FAM155B	2.00929785399221	5.76937132060515e-18	27112
ENSG00000130055	GDPD2	0.533422391306153	0.0139016494580075	54857
ENSG00000130066	SAT1	0.262919963415152	0.0186258652413625	6303
ENSG00000130119	GNL3L	0.473770530954272	1.79071637075195e-05	54552
ENSG00000130147	SH3BP4	0.287486713716964	0.00906225540774342	23677
ENSG00000130150	MOSPD2	-0.0333157093229146	0.659757374821033	158747
ENSG00000130158	DOCK6	-0.747550456149393	1.00089665578263e-10	57572
ENSG00000130159	ECSIT	0.0284795962744683	0.799134161970663	51295
ENSG00000130164	LDLR	-0.372920236240934	0.0391688901196283	3949
ENSG00000130165	ELOF1	0.551574223397497	5.16515227492429e-11	84337
ENSG00000130167	TSPAN16	0.89327612057821	0.00138114236203132	26526
ENSG00000130173	ANGPTL8	-3.82059818721745	1.12204879119874e-27	55908
ENSG00000130175	PRKCSH	0.511631094252438	3.5950278980147e-09	5589
ENSG00000130176	CNN1	-2.82835914308426	2.07601294125289e-33	1264
ENSG00000130177	CDC16	-0.0172233796367329	0.785241781775505	8881
ENSG00000130182	ZSCAN10	0.508663635753854	0.180898260622106	84891
ENSG00000130193	THEM6	0.724865144618864	4.99335811470538e-12	51337
ENSG00000130202	NECTIN2	1.39138419526398	7.16072843423524e-31	5819
ENSG00000130203	APOE	0.57483337778478	0.0103542781515705	348
ENSG00000130204		0.991511848590258	9.51595046666149e-25	10452
ENSG00000130208	APOC1	0.918024799576409	0.000271415054958363	341
ENSG00000130222	GADD45G	0.830554630304113	9.57667923147931e-05	10912
ENSG00000130224	LRCH2	-1.05108289408664	5.03047804815756e-16	57631
ENSG00000130226	DPP6	-3.34446654250665	1.96024485452123e-39	1804
ENSG00000130227	XPO7	-0.155640061062544	0.0505561923282298	23039
ENSG00000130234	ACE2	0.285902732333536	0.412593611813197	59272
ENSG00000130244	FAM98C	0.419258692219891	1.99417489182665e-05	147965
ENSG00000130254	SAFB2	0.174993491437184	0.0273016623409633	9667
ENSG00000130255	RPL36	0.196187451843325	0.14034462296139	25873
ENSG00000130270	ATP8B3	1.18670944173219	2.82359746257843e-12	148229
ENSG00000130287	NCAN	4.19356030419844	6.03217581094742e-16	1463
ENSG00000130294	KIF1A	4.33477739305884	2.3303600040165e-26	547
ENSG00000130299	GTPBP3	0.86220943288435	1.36811174410055e-20	84705
ENSG00000130300	PLVAP	-0.718072365588549	1.87207153528286e-05	83483
ENSG00000130303	BST2	1.14476268469698	2.75007161889099e-10	684
ENSG00000130304	SLC27A1	-0.668794670593168	1.2543928833368e-12	376497
ENSG00000130305	NSUN5	0.737379136755329	8.21130279831588e-19	55695
ENSG00000130307	USHBP1	-1.62597898305551	4.34166807721545e-18	83878
ENSG00000130309	COLGALT1	0.698996267142214	1.01528764939693e-12	79709
ENSG00000130311	DDA1	0.399964160365719	2.24745782061327e-09	79016
ENSG00000130312	MRPL34	0.24503294402398	0.043277423431162	64981
ENSG00000130313		0.69244112369071	2.37686768012796e-10	25796
ENSG00000130332	LSM7	0.855898559740259	4.20305224921029e-14	51690
ENSG00000130338	TULP4	0.64072621565368	5.06131404269824e-11	56995
ENSG00000130340	SNX9	-0.273296311875664	0.000370663934432624	51429
ENSG00000130347	RTN4IP1	0.213026455818677	0.0498094810117817	84816
ENSG00000130348	QRSL1	0.0738788240145738	0.373309349284936	55278
ENSG00000130349	C6orf203	-0.0333098408304172	0.728459799699723	51250
ENSG00000130363	RSPH3	0.102582600684329	0.226826920576134	83861
ENSG00000130368	MAS1	-2.32362646425838	2.76137347299566e-14	4142
ENSG00000130377	ACSBG2	-0.835920971714343	1.99180728521327e-06	81616
ENSG00000130382	MLLT1	0.167053837899933	0.0107398780011185	4298
ENSG00000130383	FUT5	0.0927469541100488	0.860733320429278	2527
ENSG00000130396	AFDN	-0.208729256937289	0.0506456946512872	4301
ENSG00000130402	ACTN4	0.0293539916989665	0.734857725821048	81
ENSG00000130413	STK33	-0.154930401446665	0.496224396703001	65975
ENSG00000130414	NDUFA10	-0.0774242385155406	0.323938041811563	4705
ENSG00000130427	EPO	3.21867659076453	3.21189325507348e-16	2056
ENSG00000130429	ARPC1B	0.957417379270985	4.48250496700079e-13	10095
ENSG00000130433	CACNG6	1.9518707085565	2.36896042759537e-05	59285
ENSG00000130449	ZSWIM6	0.185638307003918	0.0902228970941415	57688
ENSG00000130475	FCHO1	0.879180022759385	2.41381399673725e-05	23149
ENSG00000130477	UNC13A	1.81826636059079	7.49019020590731e-15	23025
ENSG00000130479	MAP1S	0.548066154999487	7.38742552764343e-07	55201
ENSG00000130487	KLHDC7B	2.9048335285143	8.53103876234448e-18	113730
ENSG00000130489	SCO2	0.767513550414407	7.33002000443206e-15	9997
ENSG00000130508	PXDN	0.223059413354132	0.181633234748846	7837
ENSG00000130511	SSBP4	0.640699399932097	1.49486415236671e-07	170463
ENSG00000130513	GDF15	1.83605021746833	1.79833770694629e-13	9518
ENSG00000130517	PGPEP1	-0.104464379059064	0.271126308571403	54858
ENSG00000130518	IQCN	-1.37797514912525	1.033334957514e-11	80726
ENSG00000130520		1.31634918215539	3.73534256068851e-43	25804
ENSG00000130522	JUND	-0.516919441901926	0.000275502831612924	3727
ENSG00000130528	HRC	-1.24614331687688	7.16294726510693e-11	3270
ENSG00000130529	TRPM4	0.688398207280902	1.96899615227721e-08	54795
ENSG00000130540	SULT4A1	1.84302244445907	1.66302044038773e-09	25830
ENSG00000130544	ZNF557	0.0606530445321193	0.455635470627208	79230
ENSG00000130545	CRB3	1.52108853100694	6.08452651719308e-15	92359
ENSG00000130558	OLFM1	-0.0219255105099179	0.906075121162425	10439
ENSG00000130559	CAMSAP1	0.093142923913353	0.363917931100782	157922
ENSG00000130560	UBAC1	0.280020133285927	0.000341822034502839	10422
ENSG00000130561	SAG	0.757934273337539	0.00545642587397872	6295
ENSG00000130584	ZBTB46	-0.0783323054988502	0.406192766486183	140685
ENSG00000130589	HELZ2	1.13966259480717	1.03818698018822e-12	85441
ENSG00000130590	SAMD10	1.12674641374758	1.8240023399242e-17	140700
ENSG00000130592	LSP1	-0.100870656070931	0.548983976312397	4046
ENSG00000130595	TNNT3	-2.95722906410871	2.8610786989977e-22	7140
ENSG00000130598	TNNI2	-0.604323237526303	0.0216306618979225	7136
ENSG00000130635	COL5A1	2.17520604266096	1.6540903579089e-31	1289
ENSG00000130638	ATXN10	0.334297726302419	3.08860574098935e-05	25814
ENSG00000130640	TUBGCP2	0.0937434235756186	0.0811209029577862	10844
ENSG00000130643	CALY	2.02284622106895	7.38365862342331e-08	50632
ENSG00000130649	CYP2E1	-0.092282448672106	0.626646289868664	1571
ENSG00000130653	PNPLA7	-1.05537516918589	3.75694258595565e-10	375775
ENSG00000130656	HBZ	-1.45364203359728	0.000120622700949587	3050
ENSG00000130669	PAK4	1.11039003090646	4.50481315242613e-20	10298
ENSG00000130675	MNX1	2.74871916304546	1.03330498205921e-14	3110
ENSG00000130684	ZNF337	-0.0904883296482644	0.394961873070276	26152
ENSG00000130695	CEP85	1.09595883272272	8.05260137904687e-33	64793
ENSG00000130699	TAF4	0.533507886158385	2.40988688185325e-11	6874
ENSG00000130700	GATA5	4.22215724586698	3.15475191475544e-18	140628
ENSG00000130701	RBBP8NL	1.34074654910975	3.13048377087397e-09	140893
ENSG00000130702	LAMA5	0.296265970135826	0.0293262963079104	3911
ENSG00000130703	OSBPL2	0.148384865280643	0.0389534761052535	9885
ENSG00000130706	ADRM1	0.733461597574901	1.16864014921237e-08	11047
ENSG00000130707	ASS1	-0.517548052152281	0.0171112808754377	445
ENSG00000130711	PRDM12	1.59183319718415	5.70207531719472e-11	59335
ENSG00000130713	EXOSC2	0.170564497084664	0.00984189088352139	23404
ENSG00000130714	POMT1	0.0472799250594564	0.484652184866483	10585
ENSG00000130717	UCK1	-0.100030157070068	0.141760371345083	83549
ENSG00000130720	FIBCD1	1.87905722698601	3.21351830365456e-06	84929
ENSG00000130723	PRRC2B	-0.2150325256132	0.0266928841095221	84726
ENSG00000130724	CHMP2A	0.505798206037632	9.49615129627833e-07	27243
ENSG00000130725	UBE2M	0.705890662535519	1.62993080608244e-13	9040
ENSG00000130726	TRIM28	0.694570484893666	6.13696460273839e-14	10155
ENSG00000130731	METTL26	1.04323349155322	3.13111491639453e-22	84326
ENSG00000130733	YIPF2	0.930834049108997	7.47520627167143e-21	78992
ENSG00000130734	ATG4D	0.757312022613395	2.43274900967523e-12	84971
ENSG00000130741	EIF2S3	0.218777432698146	0.00678540559591431	1968
ENSG00000130748	TMEM160	0.656364210531227	2.42560380686433e-05	54958
ENSG00000130749		0.193464335946469	5.38641323648769e-05	23211
ENSG00000130751	NPAS1	1.10449048353787	3.84516035250134e-07	4861
ENSG00000130755	GMFG	-0.460437780381227	0.00563339208575452	9535
ENSG00000130758	MAP3K10	0.372653250473406	0.00141326500570466	4294
ENSG00000130762	ARHGEF16	1.24366367254946	7.80205026749062e-19	27237
ENSG00000130764	LRRC47	0.104473571599921	0.116995572484786	57470
ENSG00000130766	SESN2	0.0277982995213459	0.739392407904324	83667
ENSG00000130768	SMPDL3B	1.26839981571149	1.38815468888885e-08	27293
ENSG00000130770	ATP5IF1	0.919545884515062	1.08093500439581e-16	93974
ENSG00000130772	MED18	0.299286036853702	9.52368422704544e-07	54797
ENSG00000130775	THEMIS2	-0.042574559759647	0.806322982087138	9473
ENSG00000130779	CLIP1	-0.375530363340506	0.000349005587945358	6249
ENSG00000130783	CCDC62	-0.244126041792909	0.0693471976352622	84660
ENSG00000130787	HIP1R	0.0991067196222097	0.430624678022157	9026
ENSG00000130803	ZNF317	0.0543951897377412	0.337482354400816	57693
ENSG00000130810	PPAN	0.942771277675275	4.25597300411684e-09	56342
ENSG00000130811	EIF3G	-0.0416350144286673	0.67391971056969	8666
ENSG00000130812	ANGPTL6	1.22639016034449	1.48423604774664e-13	83854
ENSG00000130813	C19orf66	0.182481273012634	0.0491806714129791	55337
ENSG00000130816	DNMT1	1.01405027745816	6.02058889526246e-29	1786
ENSG00000130818	ZNF426	-0.229220834910537	0.022948610182406	79088
ENSG00000130821	SLC6A8	0.068725276942345	0.630044806483226	6535
ENSG00000130822	PNCK	2.13504032654338	1.14446427189667e-15	139728
ENSG00000130826	DKC1	0.630055175592719	1.60390539707175e-14	1736
ENSG00000130827	PLXNA3	0.997396050111034	6.73662451570004e-27	55558
ENSG00000130829	DUSP9	0.308890828054807	0.359393674339727	1852
ENSG00000130830	MPP1	-0.544206316928123	2.37471127665498e-05	4354
ENSG00000130844	ZNF331	-0.544059933733383	3.16103339589643e-09	55422
ENSG00000130856	ZNF236	0.133257925224734	0.128459691153653	7776
ENSG00000130876	SLC7A10	-4.39792544436978	5.50624991908428e-33	56301
ENSG00000130881	LRP3	-0.296623928351527	0.0198333421001417	4037
ENSG00000130921	C12orf65	0.0190440398661861	0.799629227781886	91574
ENSG00000130935	NOL11	0.50539171352015	3.28411622702853e-10	25926
ENSG00000130939	UBE4B	-0.255728943324945	2.74270060007733e-05	10277
ENSG00000130940	CASZ1	0.635967185533454	5.58047512378875e-06	54897
ENSG00000130943	PKDREJ	-0.806183628255984	2.36755817951735e-06	10343
ENSG00000130948	HSD17B3	-0.530193072277091	0.0077508424841422	3293
ENSG00000130950	NUTM2F	1.51951730529863	0.000190445969145986	54754
ENSG00000130956	HABP4	-1.16100270517409	7.35620001506668e-22	22927
ENSG00000130957	FBP2	0.487546996829821	0.0997005787787698	8789
ENSG00000130958	SLC35D2	0.109248786408502	0.106759761006757	11046
ENSG00000130962	PRRG1	-0.904024036594977	3.74098037056286e-09	5638
ENSG00000130985	UBA1	0.397073114398669	3.79732919370606e-13	7317
ENSG00000130988	RGN	-2.02895852016146	1.67701974396717e-19	9104
ENSG00000130997	POLN	-0.695753527373434	3.86111233663389e-05	353497
ENSG00000131013	PPIL4	-0.123251728964401	0.0492501171104238	85313
ENSG00000131015	ULBP2	1.49546375323511	2.01020965089103e-12	80328
ENSG00000131016	AKAP12	-2.48828489516548	9.89820813844173e-32	9590
ENSG00000131018	SYNE1	-1.36124932090287	2.97259269767261e-28	23345
ENSG00000131019	ULBP3	-0.646094513130548	0.00711107889572573	79465
ENSG00000131023	LATS1	-0.28958331139056	0.000563910509982148	9113
ENSG00000131037	EPS8L1	1.30456656292914	5.19841073462658e-09	54869
ENSG00000131042	LILRB2	0.13734727512843	0.476735769241403	10288
ENSG00000131043	AAR2	0.125399439644427	0.0118230823665001	25980
ENSG00000131044	TTLL9	0.93627559559014	5.63015686830907e-06	164395
ENSG00000131050	BPIFA2	1.70408336833265	0.00612648076920539	140683
ENSG00000131051	RBM39	0.190343667079837	0.0046411624200147	9584
ENSG00000131055	COX4I2	-0.859347685672015	1.07873492719215e-05	84701
ENSG00000131061	ZNF341	0.318808019538788	6.97532982549474e-06	84905
ENSG00000131067	GGT7	-0.194389619587029	0.121787148630795	2686
ENSG00000131069	ACSS2	-1.80302736541271	1.04258643598921e-37	55902
ENSG00000131080	EDA2R	-0.689063849311811	4.3303704617377e-06	60401
ENSG00000131089	ARHGEF9	-0.277247405323144	0.00536484699223745	23229
ENSG00000131094	C1QL1	1.29344278445995	2.17404859454592e-06	10882
ENSG00000131095	GFAP	-2.26582417894466	8.26278930145066e-15	2670
ENSG00000131096	PYY	2.19722846042368	9.09505893080916e-12	5697
ENSG00000131097	HIGD1B	-0.417661459314353	0.00463865287918646	51751
ENSG00000131100	ATP6V1E1	-0.0374534754264466	0.631468267929097	529
ENSG00000131115	ZNF227	-0.110905818597693	0.0791738210319184	7770
ENSG00000131116	ZNF428	0.795742428196802	1.53676954290975e-12	126299
ENSG00000131126	TEX101	0.716664409711687	0.0151346601726617	83639
ENSG00000131127	ZNF141	-0.102657338673999	0.34683427701801	7700
ENSG00000131142	CCL25	1.35227968437422	1.54899494570375e-05	6370
ENSG00000131143	COX4I1	-0.254651514362171	0.0209662442998432	1327
ENSG00000131148	EMC8	0.209139889531205	0.00518179706214518	10328
ENSG00000131149	GSE1	-0.110299082907106	0.313786205729548	23199
ENSG00000131152		0.0909948706486327	0.703507961261829	NA
ENSG00000131153	GINS2	2.10291263303435	3.47084044321423e-32	51659
ENSG00000131165	CHMP1A	0.296597709649237	0.000344977511428617	5119
ENSG00000131171	SH3BGRL	0.924981168633448	8.07225769887013e-09	6451
ENSG00000131174	COX7B	0.128613728225285	0.248612531565558	1349
ENSG00000131183	SLC34A1	1.08169075978941	0.00212776235501368	6569
ENSG00000131187	F12	2.64497631803992	1.06683769491948e-34	2161
ENSG00000131188	PRR7	1.61467394550527	6.49154042992028e-20	80758
ENSG00000131196	NFATC1	-0.291396999528701	0.0206466549168131	4772
ENSG00000131203	IDO1	1.8921415187526	1.99136033795572e-09	3620
ENSG00000131233	GJA9	-0.132625414632629	0.6379051766707	81025
ENSG00000131236	CAP1	0.303145574007971	6.3287718265144e-06	10487
ENSG00000131238	PPT1	0.841356627114561	1.01678921590306e-15	5538
ENSG00000131242	RAB11FIP4	1.30699860124215	1.46199847637948e-13	84440
ENSG00000131263	RLIM	0.298699114534575	0.000199303654391274	51132
ENSG00000131269	ABCB7	-0.237193974949286	0.000572111495227745	22
ENSG00000131323	TRAF3	-0.0204305361282928	0.800115819233592	7187
ENSG00000131351	HAUS8	0.77482668246793	1.57955953293327e-13	93323
ENSG00000131355	ADGRE3	-0.296519296956414	0.34466478853983	84658
ENSG00000131368	MRPS25	-0.109515886993833	0.237838986368507	64432
ENSG00000131370	SH3BP5	-0.936018393398732	1.22151002931168e-13	9467
ENSG00000131373	HACL1	-0.467190665637277	1.28251816981933e-06	26061
ENSG00000131374	TBC1D5	-0.467776481041349	2.12048983354723e-09	9779
ENSG00000131375	CAPN7	-0.236848665211715	0.000712604601734562	23473
ENSG00000131378	RFTN1	-1.07129538274459	1.07892552196157e-10	23180
ENSG00000131379	C3orf20	-0.821078106112495	3.70766535029063e-05	84077
ENSG00000131381	RBSN	-0.439947509148463	1.07380894826072e-09	64145
ENSG00000131386	GALNT15	-2.67592219496663	1.99479548891562e-28	117248
ENSG00000131389	SLC6A6	0.487011082387336	8.79836837518082e-07	6533
ENSG00000131398	KCNC3	0.780038596972888	0.00165073222833772	3748
ENSG00000131400	NAPSA	0.193613044711202	0.307207059114522	9476
ENSG00000131408		-0.00506964293883943	0.95450483707639	7376
ENSG00000131409	LRRC4B	-0.90555137309823	1.61248230622912e-05	94030
ENSG00000131435	PDLIM4	-1.0843133142823	3.7937760427139e-09	8572
ENSG00000131437	KIF3A	0.505879256006385	7.87469564141315e-06	11127
ENSG00000131446	MGAT1	-0.137918883355605	0.155216763946616	4245
ENSG00000131459	GFPT2	-0.380933655875883	0.0452827928687712	9945
ENSG00000131462	TUBG1	0.858186700675833	8.97462121439369e-19	7283
ENSG00000131467	PSME3	0.309410998149138	5.74421048250156e-06	10197
ENSG00000131469	RPL27	-0.146639732661775	0.121677961044723	6155
ENSG00000131470	PSMC3IP	0.634280947021569	3.14080410454436e-09	29893
ENSG00000131471	AOC3	-3.87314918120038	5.70444572140526e-52	8639
ENSG00000131473	ACLY	0.308182674897171	0.0172835275320178	47
ENSG00000131475	VPS25	0.506089583318618	1.67816299941596e-11	84313
ENSG00000131477	RAMP2	-0.944990599128191	6.16888351342077e-09	10266
ENSG00000131480	AOC2	-2.61378726573381	1.59539101435392e-36	314
ENSG00000131482	G6PC	-0.149970208659502	0.748751890479742	2538
ENSG00000131495	NDUFA2	0.53814707858948	6.2837967998462e-06	4695
ENSG00000131503	ANKHD1	-0.0590175456007893	0.505633404973115	54882
ENSG00000131504	DIAPH1	0.301099811695758	0.000105818187290496	1729
ENSG00000131507	NDFIP1	0.0111010013560518	0.898262844925835	80762
ENSG00000131508	UBE2D2	0.380644438438904	1.53810856166543e-08	7322
